,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
26962,0,0,22,31056.0,1,1,2
26963,0,1,9,31614.0,5,10,5
26964,0,0,1,31615.0,0,1,2
26965,0,0,16,31022.0,2,3,4
26966,0,1,16,31308.0,1,7,0
26967,0,0,0,31307.0,2,1,6
26968,1,2,8,31256.0,4,1,6
26969,5,0,6,31258.0,3,2,6
26970,0,0,23,31100.0,0,1,3
26971,2,2,22,31203.0,10,15,0
26972,0,0,19,31402.0,1,4,5
26973,4,2,12,31017.0,6,3,6
26974,18,13,17,31261.0,2,1,5
26975,0,0,10,31027.0,0,2,5
26976,1,2,8,31215.0,35,4,0
26977,0,0,8,31511.0,1,6,1
26978,1,0,6,31222.0,7,1,2
26979,8,2,17,31246.0,42,29,0
26980,0,0,16,31118.0,3,3,5
26981,0,2,11,31604.0,10,12,4
26982,1,1,17,31019.0,4,2,6
26983,0,1,16,31015.0,7,16,1
26984,2,0,21,31204.0,5,5,3
26985,1,0,20,31607.0,9,9,5
26986,0,0,14,32026.0,1,1,4
26987,0,0,7,31046.0,0,3,0
26988,0,0,5,31104.0,2,4,1
26989,0,0,11,31806.0,0,1,6
26990,1,1,7,31255.0,4,1,5
26991,1,0,1,31604.0,2,2,2
26992,10,14,13,31241.0,14,19,5
26993,0,0,6,31230.0,9,1,3
26994,3,7,15,31228.0,26,15,1
26995,0,0,8,31506.0,6,26,0
26996,3,3,8,31247.0,20,5,3
26997,0,2,22,31610.0,6,7,3
26998,1,0,12,31004.0,1,1,2
26999,0,0,21,31625.0,0,2,6
27000,0,0,7,31207.0,1,13,4
27001,0,0,12,32038.0,0,1,4
27002,0,0,20,31120.0,1,3,5
27003,3,2,19,31213.0,20,22,0
27004,0,0,8,31700.0,0,1,4
27005,0,1,12,31250.0,6,8,1
27006,22,6,19,31200.0,38,30,5
27007,0,0,21,31308.0,2,7,2
27008,2,4,16,31107.0,11,20,5
27009,1,0,20,31272.0,1,1,1
27010,11,11,16,31620.0,12,12,6
27011,4,5,17,31101.0,72,28,0
27012,0,1,21,31266.0,12,14,3
27013,1,0,19,31630.0,9,3,0
27014,2,4,19,31251.0,15,11,4
27015,1,3,16,31254.0,8,27,1
27016,0,0,7,31069.0,0,1,5
27017,0,0,23,31006.0,1,1,4
27018,5,4,19,31205.0,7,5,6
27019,0,0,5,31065.0,0,1,2
27020,0,2,18,31508.0,0,7,5
27021,1,1,19,31043.0,0,4,1
27022,1,1,10,31217.0,6,1,3
27023,6,7,13,31271.0,0,1,0
27024,0,0,7,31505.0,4,7,3
27025,1,0,7,31242.0,47,4,2
27026,3,1,9,31601.0,6,4,5
27027,1,1,23,31204.0,2,2,0
27028,0,0,16,31029.0,2,2,4
27029,2,3,8,31235.0,0,1,6
27030,0,0,18,31626.0,19,6,0
27031,1,0,17,31506.0,30,14,1
27032,0,1,4,31108.0,0,1,3
27033,0,0,1,31606.0,1,3,6
27034,0,1,11,31504.0,1,0,0
27035,2,1,20,31009.0,1,0,3
27036,10,13,13,31240.0,3,0,0
27037,0,1,16,31705.0,0,0,1
27038,0,1,8,32034.0,0,0,3
27039,9,12,12,31261.0,4,0,6
27040,3,1,23,31204.0,3,0,2
27041,0,8,22,31219.0,0,0,6
27042,0,1,6,31708.0,1,0,1
27043,1,3,10,31057.0,0,0,6
27044,0,1,14,31029.0,1,0,5
27045,4,4,14,31041.0,2,0,0
27046,0,1,18,31051.0,4,0,3
27047,1,1,16,31004.0,1,0,3
27048,4,2,9,31220.0,1,0,6
27049,0,1,3,31212.0,0,0,1
27050,5,3,9,31264.0,2,0,6
27051,0,1,10,31005.0,2,0,4
27052,0,1,14,31012.0,1,0,6
27053,0,1,11,31504.0,0,0,4
27054,1,1,10,31270.0,3,0,3
27055,0,3,9,31009.0,0,0,6
27056,0,1,0,31264.0,0,0,1
27057,0,1,3,31708.0,0,0,2
27058,2,1,8,31620.0,6,0,6
27059,1,3,0,31242.0,0,0,5
27060,2,1,9,31217.0,14,0,3
27061,1,1,15,31259.0,2,0,1
27062,0,5,10,31100.0,5,0,0
27063,1,3,22,31217.0,0,0,5
27064,2,2,11,31057.0,0,0,3
27065,0,3,23,31240.0,0,0,0
27066,0,1,11,32000.0,0,0,5
27067,2,2,10,31042.0,3,0,3
27068,1,3,1,31271.0,0,0,6
27069,2,4,13,31259.0,0,0,5
27070,1,1,6,31228.0,0,0,6
27071,0,1,13,31514.0,0,0,5
27072,1,1,0,31215.0,0,0,0
27073,0,1,3,31201.0,3,0,5
27074,0,1,2,31308.0,0,0,0
27075,1,1,10,31036.0,0,0,3
27076,1,2,23,31015.0,2,0,3
27077,1,1,1,31264.0,0,0,5
27078,1,1,23,31252.0,0,0,5
27079,4,5,9,31238.0,9,0,5
27080,0,1,1,31037.0,0,0,2
27081,0,1,15,31032.0,0,0,5
27082,0,1,23,32035.0,0,0,3
27083,0,1,22,31224.0,1,0,4
27084,3,3,13,31272.0,1,0,0
27085,0,1,12,31004.0,0,0,0
27086,0,1,23,31016.0,1,0,5
27087,2,2,19,31009.0,1,0,5
27088,0,1,21,31631.0,10,0,2
27089,0,1,22,31272.0,0,0,5
27090,0,1,8,31617.0,0,0,5
27091,2,4,9,31254.0,3,0,6
27092,1,1,14,31066.0,0,0,6
27093,0,1,20,31010.0,3,0,5
27094,0,1,3,31204.0,1,0,6
27095,0,1,17,31501.0,1,0,1
27096,0,1,1,31307.0,2,0,5
27097,1,2,13,31009.0,3,0,3
27098,1,1,14,31034.0,0,0,1
27099,0,1,23,31618.0,4,0,0
27100,3,1,9,31041.0,2,0,6
27101,3,1,16,31003.0,1,0,1
27102,2,1,2,31249.0,0,0,6
27103,0,2,14,31005.0,1,0,3
27104,1,1,13,31633.0,2,0,5
27105,5,12,16,31206.0,1,0,5
27106,0,1,14,31001.0,0,0,2
27107,1,1,1,31404.0,0,0,5
27108,0,1,12,31032.0,0,0,1
27109,0,1,19,31801.0,2,0,0
27110,0,1,23,31405.0,1,0,3
27111,2,2,17,31041.0,2,0,5
27112,0,1,18,31056.0,0,0,3
27113,4,4,7,31248.0,1,0,6
27114,0,1,7,31254.0,38,0,4
27115,0,1,6,31013.0,1,0,1
27116,0,1,13,31311.0,2,0,6
27117,1,3,19,31218.0,2,0,4
27118,1,1,15,31005.0,1,0,1
27119,0,1,13,31504.0,1,0,1
27120,0,1,22,31405.0,1,0,5
27121,0,1,4,31264.0,0,0,2
27122,1,4,8,31217.0,1,0,6
27123,0,1,10,31050.0,0,0,4
27124,3,2,13,31253.0,2,0,5
27125,0,1,12,31056.0,0,0,5
27126,0,2,19,31047.0,7,0,4
27127,2,2,8,31217.0,0,0,5
27128,0,1,2,31229.0,1,0,0
27129,0,1,20,31000.0,0,0,5
27130,2,1,11,31048.0,1,0,3
27131,0,1,4,31631.0,0,0,6
27132,2,2,2,31241.0,0,0,0
27133,0,1,23,31048.0,1,0,5
27134,1,1,23,31024.0,0,0,6
27135,1,1,0,31222.0,0,0,0
27136,5,5,9,31242.0,1,0,6
27137,5,2,23,31248.0,0,0,4
27138,1,2,8,31254.0,34,0,0
27139,2,1,9,31031.0,0,0,6
27140,1,1,2,31059.0,0,0,3
27141,0,1,0,31223.0,5,0,4
27142,1,1,7,31053.0,1,0,2
27143,0,1,16,31035.0,1,0,1
27144,0,1,14,31047.0,3,0,2
27145,1,2,12,31028.0,1,0,6
27146,2,1,7,31230.0,2,0,5
27147,0,1,21,31630.0,6,0,3
27148,1,1,1,31231.0,0,0,6
27149,1,1,16,31801.0,0,0,5
27150,0,1,16,32034.0,0,0,0
27151,11,6,9,31219.0,4,0,5
27152,2,2,6,31239.0,1,0,6
27153,1,1,0,31006.0,0,0,2
27154,5,1,10,31261.0,0,0,2
27155,1,1,5,31600.0,0,0,6
27156,0,1,10,31802.0,1,0,1
27157,1,1,14,32035.0,0,0,5
27158,0,1,4,31214.0,2,0,5
27159,0,1,15,31703.0,0,0,3
27160,0,1,8,31121.0,0,0,5
27161,2,4,19,31260.0,0,0,5
27162,3,4,8,31007.0,0,0,6
27163,0,1,6,31262.0,0,0,6
27164,2,2,19,31060.0,0,0,6
27165,0,1,12,31019.0,7,0,2
27166,3,3,10,31261.0,2,0,1
27167,0,1,2,31110.0,0,0,3
27168,1,1,20,31306.0,4,0,0
27169,2,1,21,31621.0,0,0,4
27170,0,1,8,31053.0,0,0,6
27171,0,3,0,31231.0,0,0,6
27172,0,1,22,32010.0,0,0,2
27173,0,1,11,31036.0,0,0,4
27174,5,10,13,31235.0,3,0,0
27175,2,1,1,31243.0,1,0,5
27176,1,1,21,31057.0,0,0,4
27177,0,1,18,31056.0,0,0,1
27178,0,1,12,31067.0,1,0,6
27179,0,1,14,31805.0,0,0,5
27180,1,1,12,31806.0,1,0,0
27181,0,1,11,31032.0,0,0,5
27182,1,1,2,31232.0,0,0,0
27183,0,1,19,31053.0,0,0,6
27184,1,1,15,32011.0,0,0,5
27185,1,2,9,31066.0,0,0,0
27186,0,1,0,31209.0,0,0,5
27187,0,1,14,31311.0,0,0,4
27188,0,1,0,31636.0,0,0,6
27189,0,1,11,31511.0,0,0,4
27190,0,1,18,31708.0,0,0,0
27191,1,1,17,31702.0,0,0,5
27192,0,1,11,31302.0,0,0,4
27193,0,1,2,31224.0,0,0,6
27194,0,1,23,31271.0,0,0,6
27195,1,1,8,31060.0,1,0,4
27196,0,1,11,31066.0,0,0,3
27197,1,1,20,31002.0,0,0,6
27198,1,1,1,31220.0,0,0,6
27199,0,1,7,31242.0,1,0,5
27200,1,1,13,31013.0,0,0,5
27201,0,1,11,31121.0,1,0,0
27202,0,1,5,31622.0,0,0,0
27203,1,1,19,31031.0,2,0,5
27204,1,2,21,31243.0,2,0,4
27205,0,1,22,31614.0,5,0,6
27206,2,3,10,31262.0,4,0,6
27207,0,1,18,31311.0,2,0,6
27208,5,3,9,31236.0,9,0,6
27209,3,2,22,31215.0,2,0,2
27210,0,1,4,31603.0,0,0,1
27211,0,1,14,31065.0,0,0,3
27212,0,1,4,31235.0,0,0,6
27213,14,6,9,31243.0,5,0,5
27214,0,1,2,31620.0,0,0,0
27215,1,1,20,31043.0,0,0,4
27216,6,4,21,31264.0,1,0,5
27217,0,1,11,31021.0,0,0,0
27218,1,1,15,32004.0,0,0,2
27219,2,8,16,31220.0,3,0,5
27220,0,1,16,32013.0,0,0,1
27221,0,1,8,31633.0,13,0,4
27222,1,1,17,32002.0,0,0,4
27223,0,1,7,31308.0,0,0,6
27224,1,3,14,31056.0,0,0,5
27225,0,1,17,31059.0,0,0,5
27226,0,1,10,32014.0,0,0,2
27227,0,2,23,31208.0,0,0,6
27228,0,2,5,31500.0,1,0,6
27229,0,1,14,31029.0,3,0,4
27230,1,3,9,31009.0,2,0,5
27231,1,1,5,31225.0,1,0,3
27232,2,1,10,31270.0,4,0,1
27233,3,2,10,31269.0,7,0,5
27234,2,1,11,31041.0,1,0,1
27235,0,1,11,31050.0,0,0,5
27236,3,2,5,31228.0,0,0,6
27237,0,4,13,31041.0,1,0,0
27238,0,1,2,31254.0,0,0,6
27239,3,2,11,31002.0,2,0,0
27240,0,1,15,32000.0,0,0,0
27241,2,1,17,31051.0,7,0,1
27242,0,1,12,31055.0,0,0,3
27243,8,14,20,31235.0,2,0,5
27244,0,1,22,32032.0,0,0,3
27245,1,1,23,31225.0,1,0,0
27246,0,1,17,32012.0,0,0,5
27247,0,1,6,31262.0,0,0,5
27248,0,2,3,31622.0,2,0,6
27249,0,1,15,31059.0,0,0,4
27250,1,1,9,31013.0,0,0,6
27251,0,1,10,31026.0,0,0,0
27252,0,4,12,31269.0,4,0,3
27253,1,1,15,31012.0,0,0,6
27254,1,1,12,31023.0,1,0,0
27255,0,1,3,31224.0,0,0,1
27256,1,1,14,32014.0,0,0,5
27257,0,1,5,31614.0,0,0,3
27258,1,1,3,31240.0,0,0,5
27259,1,1,11,31614.0,3,0,4
27260,0,1,5,31110.0,0,0,6
27261,1,1,11,32004.0,0,0,5
27262,2,4,14,31272.0,5,0,3
27263,1,1,1,31213.0,1,0,6
27264,2,1,7,31233.0,1,0,5
27265,0,1,23,31308.0,1,0,5
27266,2,1,17,31010.0,3,0,4
27267,0,1,21,31016.0,1,0,3
27268,0,1,1,31246.0,0,0,1
27269,1,1,0,31261.0,0,0,1
27270,0,1,12,31005.0,1,0,2
27271,1,1,2,31300.0,4,0,6
27272,4,1,5,31258.0,2,0,5
27273,1,1,1,31626.0,3,0,6
27274,0,1,6,32029.0,0,0,1
27275,0,1,12,31033.0,2,0,3
27276,2,3,23,31249.0,0,0,6
27277,0,1,14,31053.0,0,0,4
27278,2,5,23,31261.0,0,0,0
27279,1,3,0,31235.0,0,0,6
27280,0,1,22,31019.0,0,0,0
27281,0,1,4,31222.0,1,0,4
27282,0,1,1,31624.0,0,0,2
27283,0,1,21,31224.0,0,0,5
27284,0,1,17,31061.0,0,0,1
27285,0,1,12,31407.0,3,0,6
27286,1,1,0,31242.0,0,0,1
27287,0,1,0,31504.0,0,0,0
27288,0,1,5,31240.0,0,0,1
27289,1,1,19,31621.0,1,0,5
27290,2,1,4,31200.0,0,0,0
27291,1,1,20,32014.0,0,0,4
27292,8,2,11,31041.0,2,0,5
27293,1,1,0,31260.0,1,0,2
27294,0,1,2,31261.0,0,0,6
27295,1,1,11,31011.0,1,0,0
27296,1,3,23,31242.0,1,0,6
27297,1,1,5,31204.0,2,0,4
27298,2,1,0,31263.0,0,0,4
27299,0,1,14,31008.0,0,0,1
27300,1,1,0,31605.0,0,0,0
27301,0,1,23,31307.0,1,0,2
27302,11,9,20,31240.0,0,0,5
27303,1,1,10,31259.0,1,0,0
27304,0,1,3,31406.0,0,0,3
27305,5,5,20,31219.0,0,0,5
27306,0,1,14,32019.0,0,0,6
27307,1,2,15,31043.0,3,0,3
27308,0,1,11,31064.0,0,0,5
27309,1,1,20,31062.0,0,0,0
27310,1,3,20,31261.0,0,0,4
27311,5,3,12,31060.0,1,0,5
27312,0,2,1,31249.0,0,0,4
27313,0,1,11,31066.0,0,0,0
27314,0,1,11,31052.0,0,0,3
27315,5,1,8,31264.0,2,0,6
27316,4,4,15,31007.0,2,0,6
27317,1,1,19,31048.0,1,0,6
27318,0,1,15,31052.0,1,0,0
27319,0,1,1,31114.0,1,0,4
27320,0,1,14,31018.0,0,0,3
27321,3,1,10,31272.0,3,0,3
27322,5,4,10,31218.0,4,0,6
27323,0,1,2,31307.0,3,0,6
27324,0,1,11,31000.0,0,0,4
27325,1,2,19,31063.0,0,0,5
27326,0,1,18,31707.0,0,0,3
27327,2,1,21,31261.0,1,0,2
27328,0,1,12,31069.0,0,0,0
27329,0,1,0,31206.0,0,0,1
27330,0,1,9,31002.0,8,0,2
27331,0,1,6,31629.0,0,0,5
27332,0,1,15,31066.0,0,0,1
27333,0,1,7,31226.0,4,0,5
27334,0,5,11,31272.0,0,0,3
27335,1,2,6,31301.0,0,0,0
27336,0,2,14,31040.0,2,0,1
27337,0,1,3,31304.0,1,0,5
27338,1,1,11,32007.0,0,0,6
27339,0,2,10,31060.0,0,0,3
27340,0,1,15,31029.0,2,0,0
27341,2,1,20,31272.0,0,0,5
27342,1,2,20,31312.0,3,0,6
27343,0,1,3,31267.0,0,0,4
27344,0,1,1,31020.0,0,0,6
27345,0,1,10,31004.0,1,0,5
27346,0,1,20,31210.0,0,0,3
27347,0,1,8,32034.0,0,0,0
27348,0,1,8,31061.0,0,0,4
27349,0,1,7,31074.0,0,0,3
27350,1,1,3,31609.0,0,0,0
27351,4,5,23,31235.0,0,0,6
27352,0,1,18,31056.0,1,0,4
27353,0,1,13,31056.0,0,0,4
27354,0,1,14,32039.0,0,0,5
27355,1,1,9,31217.0,16,0,4
27356,0,1,1,32001.0,0,0,6
27357,1,1,20,31034.0,1,0,4
27358,1,1,2,31624.0,3,0,5
27359,1,1,6,31005.0,0,0,6
27360,0,1,5,31026.0,0,0,5
27361,1,3,0,31247.0,0,0,0
27362,0,1,2,31305.0,1,0,4
27363,1,1,18,31066.0,2,0,2
27364,0,1,13,31312.0,5,0,1
27365,1,1,11,31063.0,1,0,5
27366,0,1,0,31246.0,2,0,2
27367,4,3,9,31271.0,2,0,5
27368,1,1,15,31041.0,0,0,4
27369,1,1,5,31265.0,1,0,3
27370,0,1,12,31004.0,0,0,3
27371,0,1,1,31042.0,0,0,5
27372,1,1,7,31225.0,3,0,6
27373,0,1,5,31238.0,0,0,0
27374,0,1,12,31507.0,3,0,6
27375,1,1,22,31003.0,0,0,3
27376,0,1,23,31605.0,2,0,6
27377,0,1,6,31041.0,0,0,4
27378,1,1,9,31043.0,2,0,3
27379,0,1,5,31235.0,3,0,1
27380,0,1,12,31053.0,0,0,5
27381,0,3,0,31620.0,0,0,1
27382,0,1,16,31211.0,5,0,2
27383,0,1,19,31806.0,0,0,2
27384,0,1,0,31031.0,0,0,0
27385,1,1,3,31249.0,0,0,4
27386,4,9,13,31272.0,3,0,6
27387,0,1,8,31056.0,0,0,2
27388,0,1,23,31243.0,0,0,2
27389,0,1,22,31060.0,0,0,5
27390,2,1,7,31262.0,0,0,6
27391,0,1,21,31309.0,0,0,6
27392,1,2,23,31261.0,0,0,4
27393,0,1,12,31032.0,0,0,6
27394,0,1,17,31004.0,7,0,0
27395,1,2,13,32002.0,2,0,5
27396,0,1,9,31008.0,0,0,6
27397,0,1,4,31233.0,0,0,0
27398,1,2,0,31231.0,0,0,1
27399,0,1,22,31252.0,0,0,6
27400,0,1,3,31237.0,0,0,5
27401,0,1,2,31204.0,5,0,6
27402,13,2,9,31258.0,0,0,4
27403,0,1,14,32007.0,0,0,1
27404,1,3,9,31060.0,1,0,5
27405,0,1,7,31016.0,2,0,2
27406,0,1,2,31240.0,0,0,5
27407,0,1,15,31034.0,1,0,0
27408,0,1,15,31044.0,1,0,5
27409,5,5,9,31240.0,4,0,6
27410,0,1,4,31100.0,0,0,6
27411,0,1,8,32019.0,0,0,3
27412,1,1,8,31261.0,1,0,5
27413,0,1,3,31047.0,0,0,6
27414,0,2,0,31261.0,0,0,3
27415,1,1,2,31500.0,1,0,6
27416,0,2,19,31633.0,0,0,5
27417,1,1,13,31001.0,0,0,6
27418,1,2,21,31015.0,3,0,5
27419,0,1,1,31039.0,0,0,4
27420,1,1,1,31703.0,0,0,5
27421,0,1,13,31045.0,0,0,3
27422,0,1,5,31614.0,0,0,1
27423,0,1,22,31055.0,4,0,2
27424,1,1,10,31026.0,1,0,6
27425,1,2,22,31271.0,0,0,5
27426,0,1,7,31034.0,1,0,5
27427,1,1,14,31060.0,0,0,5
27428,1,1,8,31041.0,1,0,4
27429,0,1,14,31067.0,0,0,6
27430,1,1,9,31044.0,7,0,3
27431,1,1,1,31203.0,3,0,0
27432,1,1,18,31036.0,6,0,4
27433,0,1,15,31021.0,1,0,3
27434,0,1,11,31054.0,1,0,5
27435,0,1,11,31512.0,0,0,0
27436,0,1,12,31000.0,2,0,6
27437,1,1,13,31053.0,0,0,0
27438,0,1,7,31218.0,4,0,6
27439,0,1,12,31514.0,0,0,6
27440,0,1,19,31313.0,0,0,1
27441,1,2,23,31039.0,3,0,5
27442,0,2,3,31245.0,1,0,6
27443,0,2,12,31054.0,0,0,6
27444,0,1,17,31032.0,2,0,6
27445,1,1,9,31043.0,2,0,2
27446,4,4,21,31261.0,3,0,5
27447,0,1,15,31406.0,2,0,4
27448,0,1,8,31507.0,0,0,6
27449,0,1,22,31259.0,0,0,2
27450,1,3,17,31046.0,0,0,5
27451,0,1,18,31059.0,0,0,3
27452,1,2,2,31624.0,0,0,6
27453,0,1,2,31263.0,1,0,0
27454,1,1,14,32040.0,0,0,6
27455,1,1,10,31211.0,5,0,0
27456,0,1,19,31003.0,1,0,5
27457,6,13,18,31217.0,0,0,6
27458,1,1,10,31029.0,2,0,5
27459,3,1,19,31016.0,0,0,6
27460,2,2,22,31240.0,1,0,3
27461,0,1,17,31510.0,0,0,5
27462,0,1,12,32021.0,0,0,4
27463,0,2,21,31235.0,0,0,2
27464,7,14,17,31240.0,6,0,0
27465,0,1,14,31010.0,2,0,0
27466,0,1,22,31629.0,4,0,4
27467,0,1,14,32002.0,0,0,5
27468,1,1,21,31007.0,3,0,5
27469,1,1,11,31027.0,0,0,2
27470,0,2,19,31206.0,0,0,6
27471,1,1,11,31057.0,1,0,0
27472,1,1,12,31008.0,2,0,1
27473,1,1,8,31042.0,7,0,2
27474,1,2,23,31261.0,0,0,2
27475,0,1,11,31405.0,0,0,4
27476,0,1,17,31046.0,3,0,2
27477,1,1,6,31220.0,2,0,6
27478,0,2,19,31311.0,1,0,5
27479,2,1,6,31215.0,1,0,5
27480,0,1,4,31613.0,0,0,4
27481,1,2,10,31009.0,2,0,0
27482,0,1,14,31050.0,0,0,3
27483,1,1,18,31004.0,2,0,4
27484,0,1,13,31013.0,1,0,2
27485,0,1,0,31238.0,0,0,3
27486,0,1,0,31259.0,0,0,5
27487,0,1,18,31807.0,0,0,5
27488,2,2,10,31100.0,5,0,5
27489,1,1,11,31038.0,2,0,0
27490,4,3,14,31633.0,0,0,6
27491,0,2,2,31247.0,0,0,1
27492,1,1,23,31008.0,4,0,5
27493,1,2,13,31019.0,5,0,5
27494,1,1,17,31053.0,1,0,4
27495,0,1,1,31267.0,1,0,4
27496,3,2,20,31271.0,1,0,5
27497,1,1,8,31633.0,4,0,1
27498,0,1,12,31403.0,0,0,6
27499,0,3,0,31261.0,0,0,0
27500,1,1,18,31003.0,3,0,5
27501,0,1,21,31402.0,3,0,1
27502,0,2,4,31613.0,0,0,1
27503,0,1,11,31045.0,0,0,5
27504,2,1,0,31006.0,0,0,4
27505,1,2,9,31049.0,1,0,6
27506,0,1,2,31116.0,0,0,0
27507,0,1,20,32003.0,0,0,4
27508,0,1,3,31238.0,0,0,6
27509,0,1,20,31041.0,1,0,5
27510,1,1,1,31623.0,0,0,3
27511,0,1,2,31101.0,1,0,2
27512,26,31,11,31258.0,5,0,1
27513,0,1,22,31000.0,0,0,5
27514,1,1,10,31008.0,0,0,6
27515,0,1,1,31231.0,0,0,4
27516,3,5,19,31261.0,1,0,5
27517,1,1,6,31011.0,0,0,3
27518,1,2,6,31263.0,1,0,6
27519,3,3,10,31240.0,2,0,4
27520,0,1,2,31624.0,0,0,3
27521,0,1,18,31058.0,0,0,5
27522,1,2,16,31012.0,1,0,6
27523,2,3,9,31256.0,8,0,4
27524,1,1,10,31022.0,2,0,5
27525,2,2,7,31228.0,2,0,6
27526,0,1,1,31240.0,0,0,5
27527,0,2,9,31038.0,4,0,0
27528,0,1,6,31100.0,0,0,5
27529,0,1,1,31261.0,0,0,4
27530,3,5,12,31272.0,2,0,1
27531,0,1,14,31511.0,0,0,1
27532,0,1,12,31000.0,0,0,4
27533,1,1,16,31066.0,0,0,4
27534,1,1,14,31807.0,0,0,6
27535,0,1,1,31001.0,0,0,6
27536,0,1,7,31238.0,2,0,5
27537,1,1,23,31619.0,5,0,6
27538,0,1,13,31501.0,1,0,5
27539,0,2,16,31500.0,2,0,5
27540,8,6,13,31633.0,3,0,6
27541,0,1,15,31311.0,0,0,6
27542,9,6,11,31271.0,6,0,6
27543,0,1,21,31047.0,0,0,5
27544,2,1,14,31041.0,1,0,4
27545,5,6,8,31243.0,0,0,5
27546,2,2,23,31205.0,1,0,5
27547,5,1,9,31271.0,11,0,4
27548,0,1,10,31407.0,1,0,5
27549,0,1,20,31513.0,1,0,6
27550,0,1,2,31033.0,0,0,5
27551,1,1,20,31003.0,0,0,6
27552,0,1,11,31033.0,0,0,1
27553,2,1,0,31217.0,0,0,5
27554,4,1,8,31100.0,4,0,6
27555,0,3,21,31271.0,2,0,3
27556,1,2,12,32014.0,1,0,6
27557,1,3,21,31100.0,2,0,6
27558,0,1,12,32011.0,0,0,3
27559,1,1,4,31232.0,0,0,6
27560,1,1,3,31009.0,0,0,0
27561,2,3,18,31250.0,1,0,6
27562,5,2,22,31240.0,0,0,6
27563,2,2,10,31633.0,0,0,6
27564,0,2,13,31309.0,0,0,3
27565,0,2,19,31005.0,2,0,4
27566,6,6,20,31231.0,2,0,6
27567,0,1,3,31613.0,0,0,0
27568,1,1,15,32007.0,0,0,6
27569,0,1,21,31008.0,1,0,5
27570,1,1,1,31628.0,2,0,3
27571,0,1,2,31504.0,0,0,3
27572,1,1,0,31242.0,0,0,4
27573,1,1,11,32037.0,0,0,5
27574,3,1,1,31258.0,1,0,4
27575,0,1,20,31026.0,0,0,6
27576,1,1,15,31068.0,0,0,1
27577,0,1,17,31311.0,2,0,6
27578,0,1,13,31054.0,0,0,6
27579,0,1,11,31121.0,0,0,4
27580,1,1,19,31633.0,0,0,6
27581,1,1,17,31056.0,0,0,5
27582,1,1,23,31215.0,1,0,6
27583,0,1,22,31302.0,1,0,1
27584,0,1,6,31254.0,5,0,6
27585,0,1,0,31626.0,1,0,5
27586,3,2,12,31633.0,1,0,5
27587,1,1,13,32006.0,0,0,4
27588,0,1,15,31045.0,1,0,4
27589,3,8,15,31271.0,6,0,1
27590,1,1,0,31615.0,5,0,5
27591,1,1,20,31272.0,0,0,6
27592,1,1,23,31108.0,9,0,4
27593,0,1,4,31231.0,0,0,5
27594,5,4,12,31041.0,10,0,5
27595,1,2,12,31054.0,0,0,3
27596,0,1,0,31213.0,0,0,2
27597,0,1,2,31013.0,0,0,3
27598,0,1,0,31060.0,0,0,1
27599,2,1,10,31042.0,1,0,2
27600,0,1,18,31000.0,2,0,3
27601,1,1,18,31052.0,0,0,5
27602,0,2,9,31012.0,0,0,6
27603,0,1,2,31113.0,0,0,1
27604,1,1,21,31008.0,3,0,3
27605,1,1,0,31206.0,0,0,4
27606,3,1,22,31235.0,1,0,4
27607,1,1,22,31220.0,0,0,5
27608,0,1,2,31506.0,0,0,1
27609,0,1,11,31633.0,1,0,1
27610,0,1,6,31217.0,0,0,6
27611,1,1,1,31247.0,0,0,1
27612,0,1,0,31216.0,0,0,3
27613,1,1,0,31206.0,0,0,5
27614,1,1,18,32006.0,0,0,1
27615,1,1,12,32012.0,0,0,5
27616,12,2,10,31219.0,10,0,2
27617,6,1,9,31235.0,4,0,5
27618,2,2,23,31219.0,0,0,5
27619,23,12,9,31258.0,1,0,0
27620,1,1,19,31010.0,7,0,4
27621,1,1,21,31272.0,0,0,5
27622,0,1,3,31115.0,0,0,0
27623,0,1,4,31108.0,0,0,0
27624,1,1,11,32029.0,0,0,6
27625,0,2,11,31065.0,0,0,5
27626,1,1,15,31063.0,1,0,5
27627,0,1,14,31036.0,0,0,4
27628,2,1,21,31255.0,4,0,6
27629,0,1,5,31009.0,0,0,5
27630,0,1,9,31259.0,5,0,3
27631,1,1,9,31002.0,1,0,6
27632,0,1,0,31243.0,0,0,2
27633,0,1,19,31501.0,2,0,4
27634,1,5,13,31271.0,2,0,1
27635,0,1,10,31002.0,2,0,2
27636,3,2,20,31218.0,2,0,5
27637,2,1,9,31303.0,1,0,6
27638,2,1,23,31242.0,0,0,1
27639,1,1,16,31006.0,5,0,1
27640,1,1,6,31303.0,0,0,2
27641,0,1,22,31020.0,0,0,3
27642,1,1,6,31011.0,0,0,5
27643,3,1,8,31264.0,8,0,5
27644,2,1,9,31231.0,15,0,4
27645,1,1,8,31211.0,0,0,6
27646,1,1,4,31204.0,0,0,5
27647,0,1,2,31249.0,0,0,4
27648,1,1,9,31013.0,0,0,3
27649,0,1,22,31217.0,1,0,3
27650,0,1,1,31114.0,1,0,3
27651,0,1,6,31015.0,0,0,6
27652,1,1,10,31013.0,2,0,6
27653,0,1,11,31006.0,0,0,1
27654,0,1,11,31026.0,0,0,3
27655,3,4,8,31254.0,4,0,6
27656,0,1,18,31063.0,0,0,3
27657,0,1,2,31044.0,0,0,4
27658,0,1,6,31268.0,0,0,6
