,cas_rides_in,cas_rides_out,hour,station,sub_rides_in,sub_rides_out,weekday
859,11,5,22,12,10,7,1
860,83,91,10,67,146,88,6
861,11,0,08,7,228,44,1
862,21,22,13,21,77,85,2
863,15,11,12,18,22,23,1
864,20,7,14,129,19,21,1
865,0,1,17,125,5,3,2
866,7,5,07,47,26,196,4
867,5,16,11,102,36,33,3
868,0,0,06,15,9,1,0
869,4,13,08,8,15,67,3
870,0,3,08,120,0,7,3
871,28,26,15,5,35,68,0
872,0,1,12,106,1,1,0
873,2,0,23,132,3,17,0
874,70,50,10,52,81,70,5
875,3,5,09,63,11,15,6
876,0,0,14,108,1,2,5
877,15,5,21,4,26,36,4
878,0,0,14,136,5,9,2
879,46,41,17,139,52,44,6
880,0,0,04,55,0,6,5
881,2,17,02,72,2,7,5
882,10,8,19,87,108,44,1
883,24,24,13,68,62,103,1
884,23,1,07,11,207,10,2
885,31,14,16,4,105,35,3
886,0,2,13,142,3,3,1
887,1,2,04,39,2,5,4
888,0,1,07,119,2,2,0
889,0,1,05,71,2,15,3
890,14,1,19,126,15,9,5
891,0,0,22,121,1,1,3
892,1,2,01,63,2,1,3
893,3,3,13,145,0,3,5
894,80,37,17,49,35,22,5
895,0,2,07,134,8,30,1
896,6,18,20,22,49,125,0
897,31,35,10,46,27,48,6
898,115,143,14,20,45,65,6
899,14,19,18,72,86,194,1
900,3,0,09,34,6,4,5
901,62,51,14,42,48,52,1
902,5,1,07,15,2,7,5
903,23,11,17,18,35,61,2
904,9,8,23,58,23,6,1
905,1,0,09,143,1,17,2
906,22,26,23,139,20,33,5
907,0,1,02,130,2,3,3
908,15,8,14,89,30,24,4
909,8,5,12,86,18,22,4
910,1,3,03,59,2,2,5
911,9,6,19,71,38,22,4
912,1,3,16,142,10,4,4
913,47,65,14,9,60,53,5
914,0,0,00,132,4,12,2
915,8,20,21,88,73,26,0
916,5,0,23,126,11,6,3
917,6,2,23,144,6,4,4
918,5,2,07,44,62,19,1
919,1,0,01,87,3,2,1
920,22,28,13,47,39,40,1
921,0,0,06,71,0,1,5
922,1,0,14,125,0,4,6
923,3,0,01,139,4,6,1
924,15,10,22,10,6,27,6
925,14,9,12,25,39,52,3
926,1,1,00,143,4,3,5
927,2,2,09,121,1,2,0
928,6,7,15,92,12,8,1
929,27,14,17,17,68,82,4
930,16,7,15,96,51,30,4
931,0,0,07,143,0,16,3
932,3,1,22,63,17,6,1
933,1,1,10,143,0,5,2
934,25,31,00,47,34,20,6
935,1,0,11,15,5,8,4
936,0,3,22,116,12,3,3
937,35,30,11,42,50,47,2
938,46,55,17,53,299,157,3
939,0,1,05,26,4,7,4
940,0,0,23,83,2,3,2
941,34,21,21,99,17,35,5
942,3,3,00,96,11,1,0
943,1,1,00,18,7,1,3
944,17,12,17,26,314,131,0
945,0,0,05,15,0,2,6
946,13,5,21,39,44,19,1
947,2,1,18,100,7,7,3
948,4,0,23,15,9,4,4
949,4,1,02,130,2,5,5
950,0,1,23,34,2,1,5
951,136,127,13,53,143,146,6
952,29,27,15,55,78,69,1
953,0,0,06,34,0,2,5
954,39,40,16,47,107,50,2
955,24,11,10,80,236,38,2
956,39,26,17,41,151,51,0
957,4,0,21,140,9,4,3
958,0,6,08,71,5,57,4
959,1,1,04,55,0,1,1
960,37,38,20,98,20,16,6
961,0,0,02,11,2,2,4
962,11,9,17,138,58,13,4
963,1,3,07,44,4,3,6
964,17,9,07,36,155,91,3
965,15,21,16,64,39,319,0
966,20,37,00,68,67,72,6
967,0,0,06,87,0,1,6
968,0,3,18,143,22,6,0
969,10,6,22,43,12,12,0
970,153,107,16,33,100,99,6
971,0,1,03,67,8,5,2
972,4,4,08,132,10,3,6
973,3,13,11,79,8,55,2
974,8,5,09,29,50,22,2
975,13,22,01,52,13,24,5
976,7,15,11,78,14,26,1
977,0,8,16,135,37,22,1
978,7,7,05,113,21,32,4
979,25,29,13,72,95,90,3
980,9,21,18,112,55,260,1
981,1,3,23,62,4,7,2
982,38,37,18,49,73,65,4
983,13,1,00,137,10,9,3
984,18,20,20,16,55,35,5
985,62,60,16,44,18,64,0
986,2,1,10,86,11,26,1
987,18,21,13,7,36,20,0
988,11,13,21,72,18,37,1
989,109,94,18,33,106,91,5
990,11,12,19,12,41,21,0
991,4,3,01,18,13,6,6
992,64,48,12,50,75,42,5
993,0,1,00,34,2,2,5
994,20,1,07,112,300,64,1
995,48,42,15,41,45,48,6
996,7,6,16,138,36,13,2
997,22,22,10,55,58,53,2
998,19,19,21,67,130,162,3
999,21,17,11,84,43,43,4
1000,15,5,14,95,24,27,2
1001,6,5,20,7,6,11,6
1002,9,4,01,47,2,1,3
1003,0,1,05,81,38,6,0
1004,1,1,06,57,5,117,4
1005,32,39,20,36,78,136,2
1006,13,11,11,26,40,67,4
1007,19,3,09,80,312,14,1
1008,3,1,03,33,7,8,3
1009,3,13,12,79,27,41,0
1010,14,16,20,50,32,51,1
1011,3,8,15,8,36,8,1
1012,53,88,13,76,85,91,5
1013,1,0,06,62,9,5,6
1014,6,6,08,41,9,15,6
1015,124,98,12,44,16,15,6
1016,20,35,16,44,31,66,1
1017,17,26,19,16,173,194,2
1018,36,27,19,52,107,110,3
1019,2,0,03,5,0,1,4
1020,5,6,15,92,3,8,3
1021,0,0,04,51,0,6,3
1022,23,27,14,95,39,53,6
1023,4,9,08,86,74,90,0
1024,52,58,19,113,152,145,0
1025,2,2,14,140,4,4,4
1026,5,22,22,128,25,79,3
1027,4,9,23,54,10,11,0
1028,1,2,23,132,8,17,1
1029,4,9,09,77,2,7,6
1030,34,33,11,50,68,31,6
1031,6,9,00,45,28,17,5
1032,60,42,14,58,48,45,2
1033,1,4,08,122,1,8,4
1034,15,15,20,80,61,107,3
1035,79,66,18,74,189,180,2
1036,0,4,06,94,5,23,4
1037,10,6,10,7,32,13,3
1038,2,2,16,106,6,2,3
1039,14,4,16,138,32,10,0
1040,88,59,12,42,75,51,0
1041,15,23,19,16,51,52,5
1042,29,8,18,69,151,37,0
1043,24,50,13,39,69,95,5
1044,7,2,08,78,10,11,6
1045,37,19,17,95,60,43,5
1046,9,5,07,76,64,134,2
1047,43,33,16,73,35,68,1
1048,9,21,08,16,286,516,1
1049,24,38,13,44,50,31,2
1050,6,5,12,25,74,45,1
1051,10,8,21,50,11,18,6
1052,26,41,15,55,73,72,3
1053,7,5,07,42,26,4,6
1054,9,0,07,24,58,18,4
1055,14,29,21,53,120,113,2
1056,6,7,00,19,14,12,5
1057,4,2,06,6,25,77,0
1058,2,0,06,112,58,6,3
1059,2,16,10,79,12,48,4
1060,74,56,16,45,63,53,5
1061,0,3,02,16,0,6,3
1062,6,4,03,9,1,1,6
1063,13,25,23,33,32,58,1
1064,0,0,06,136,12,4,3
1065,25,28,09,40,24,43,6
1066,34,32,11,95,9,49,6
1067,11,10,09,139,102,59,1
1068,1,3,06,53,2,18,5
1069,58,57,17,53,310,162,1
1070,0,1,04,32,1,1,5
1071,81,56,18,33,207,143,2
1072,2,3,19,92,1,7,1
1073,0,6,07,87,20,100,3
1074,5,1,11,93,6,6,2
1075,5,5,16,15,17,9,3
1076,0,1,04,46,0,3,4
1077,31,40,12,103,62,71,3
1078,10,0,07,72,177,32,0
1079,0,0,05,78,1,3,3
1080,10,26,13,7,25,28,4
1081,0,0,19,125,2,1,6
1082,175,203,17,58,102,115,5
1083,6,11,13,116,8,6,6
1084,19,9,20,45,58,36,0
1085,23,29,10,39,51,63,6
1086,6,5,22,69,12,14,4
1087,2,0,03,94,0,1,5
1088,3,7,09,89,15,18,5
1089,19,20,17,25,274,71,2
1090,7,3,21,144,17,5,2
1091,0,4,08,140,1,13,0
1092,3,0,05,72,9,1,0
1093,2,3,02,139,0,1,3
1094,8,13,14,66,19,23,4
1095,9,14,12,95,34,47,4
1096,18,25,11,9,44,34,0
1097,4,6,17,136,12,64,0
1098,26,26,09,131,21,31,6
1099,43,30,14,48,38,16,5
1100,1,0,04,95,1,4,1
1101,17,17,21,81,27,34,0
1102,116,113,17,47,60,67,6
1103,0,5,02,20,9,8,5
1104,37,31,12,53,75,98,2
1105,5,1,06,76,3,4,5
1106,2,1,06,84,31,3,4
1107,24,17,20,44,36,27,3
1108,24,13,09,70,125,40,0
1109,0,0,05,19,0,6,0
1110,4,0,01,67,35,24,3
1111,28,36,17,24,44,184,4
1112,2,3,13,83,11,7,6
1113,127,116,11,42,76,53,5
1114,28,55,20,74,79,128,0
1115,9,6,10,130,18,12,6
1116,1,1,07,69,2,12,6
1117,0,2,05,99,29,13,2
1118,0,1,07,83,4,1,5
1119,0,1,12,105,5,3,5
1120,28,13,18,66,38,34,6
1121,9,15,09,131,17,110,2
1122,1,3,01,99,0,6,4
1123,65,63,17,58,191,106,3
1124,1,0,05,3,0,5,4
1125,3,0,09,117,13,2,4
1126,0,0,15,34,7,7,2
1127,0,2,04,27,1,2,0
1128,31,19,12,50,77,78,4
1129,7,4,21,106,3,1,5
1130,0,0,00,123,0,1,0
1131,0,0,21,92,0,1,6
1132,47,31,17,45,137,96,0
1133,15,5,17,77,37,8,4
1134,9,19,22,95,28,22,5
1135,2,2,21,62,10,11,1
1136,10,5,07,91,112,37,1
1137,8,5,21,52,33,40,0
1138,0,0,02,11,0,3,2
1139,0,0,05,98,0,30,4
1140,0,2,08,8,4,16,5
1141,45,43,15,16,87,100,6
1142,5,18,15,12,64,45,1
1143,30,21,12,32,79,72,0
1144,0,6,07,87,4,9,6
1145,3,9,08,126,5,116,4
1146,34,17,09,128,233,96,4
1147,9,8,22,79,36,15,2
1148,0,2,07,107,0,4,3
1149,1,1,14,136,7,11,0
1150,8,11,21,95,50,25,2
1151,9,18,20,96,34,24,5
1152,17,18,10,40,33,52,0
1153,17,10,16,89,52,33,0
1154,38,28,00,75,49,57,6
1155,163,121,15,33,117,102,5
1156,0,0,00,104,4,4,5
1157,0,0,22,34,0,3,0
1158,33,59,16,26,88,96,6
1159,32,25,19,49,32,22,6
1160,0,1,05,5,0,1,4
1161,21,11,11,70,62,34,2
1162,6,13,09,102,74,57,2
1163,25,17,15,46,90,56,2
1164,0,3,23,48,0,3,6
1165,10,12,13,49,56,32,3
1166,8,12,19,66,62,9,3
1167,4,11,23,114,6,18,3
1168,9,33,23,55,41,54,2
1169,54,59,18,42,118,114,4
1170,2,3,00,4,3,10,0
1171,12,3,13,30,24,23,0
1172,11,17,21,67,122,164,1
1173,32,28,18,88,84,59,5
1174,10,7,19,3,38,50,0
1175,34,65,17,73,28,40,5
1176,15,35,12,57,64,97,5
1177,0,0,23,83,1,3,4
1178,1,0,17,51,15,17,6
1179,2,5,08,115,7,16,5
1180,3,8,08,133,28,46,2
1181,37,51,15,32,74,73,6
1182,11,13,16,131,60,48,2
1183,8,11,10,12,33,43,2
1184,32,45,21,74,71,129,3
1185,15,26,14,84,47,81,2
1186,5,3,20,62,11,4,6
1187,18,23,14,9,39,51,3
1188,0,0,05,54,15,5,2
1189,2,0,06,48,188,4,4
1190,7,7,22,10,18,24,1
1191,15,6,21,94,30,34,3
1192,3,0,14,117,2,4,3
1193,32,21,12,68,93,97,0
1194,1,1,20,11,10,45,1
1195,10,17,16,134,14,14,5
1196,1,1,16,125,4,1,6
1197,3,2,08,32,21,8,6
1198,4,4,00,78,6,2,1
1199,0,0,06,115,15,28,1
1200,28,36,15,75,66,66,2
1201,5,0,03,47,3,2,5
1202,10,23,16,59,73,94,1
1203,4,0,05,40,1,3,5
1204,12,9,19,27,32,23,2
1205,23,48,18,20,123,102,1
1206,2,11,09,79,7,86,4
1207,0,0,03,14,0,2,4
1208,27,16,15,69,47,20,3
1209,16,8,09,73,101,31,0
1210,8,3,06,6,20,69,3
1211,1,7,14,135,21,23,0
1212,17,14,23,111,6,6,5
1213,1,1,19,104,22,4,0
1214,13,18,12,86,37,41,5
1215,74,75,16,46,100,85,5
1216,40,36,15,69,58,39,6
1217,0,0,04,99,5,1,2
1218,56,58,11,45,51,63,6
1219,11,23,00,22,15,23,5
1220,0,0,14,51,11,17,2
1221,0,0,07,134,4,21,3
1222,2,0,18,83,19,8,2
1223,14,28,15,111,66,30,1
1224,11,19,00,68,25,28,4
1225,27,16,16,131,59,36,0
1226,31,12,15,6,54,76,4
1227,0,7,12,102,60,49,0
1228,30,32,19,9,27,48,5
1229,10,9,18,78,83,28,0
1230,81,67,13,40,63,54,5
1231,6,13,11,89,49,31,3
1232,8,6,08,69,4,20,6
1233,52,74,17,72,25,64,5
1234,5,12,07,69,20,131,2
1235,0,1,02,126,0,1,1
1236,14,18,16,64,47,351,1
1237,2,2,13,141,6,7,0
1238,3,17,08,25,25,270,1
1239,18,19,13,59,25,42,2
1240,16,7,12,32,57,75,1
1241,6,5,21,43,7,14,6
1242,0,0,06,122,0,2,3
1243,12,7,11,88,30,59,3
1244,3,1,06,29,7,1,0
1245,3,16,08,126,7,128,3
1246,2,4,08,127,12,75,3
1247,3,8,15,77,10,11,6
1248,22,37,15,43,59,44,0
1249,12,13,10,133,11,12,6
1250,2,2,03,6,3,3,6
1251,6,28,09,17,24,32,6
1252,9,7,11,86,19,21,6
1253,22,6,09,130,123,34,1
1254,0,0,05,96,1,8,1
1255,8,20,17,14,58,287,1
1256,39,56,18,54,116,140,2
1257,0,0,02,116,1,1,4
1258,10,4,13,86,18,23,1
1259,46,26,14,90,37,39,6
1260,53,57,16,54,84,106,3
1261,0,0,04,89,0,2,4
1262,5,7,12,110,10,7,3
1263,57,35,11,73,49,24,5
1264,7,2,05,113,22,36,3
1265,9,17,13,14,59,59,4
1266,1,0,10,118,0,1,3
1267,83,73,13,131,69,68,5
1268,29,40,20,36,63,104,0
1269,17,10,22,76,61,34,4
1270,1,1,08,116,3,32,1
1271,9,13,09,80,75,13,5
1272,15,7,12,69,35,41,1
1273,29,32,14,52,63,54,1
1274,6,4,07,33,17,24,5
1275,41,22,17,32,208,158,2
1276,1,0,23,63,8,2,1
1277,0,2,11,51,18,26,3
1278,3,5,10,39,28,56,1
1279,4,3,02,10,1,5,0
1280,45,47,14,75,75,84,4
1281,23,29,12,68,84,73,4
1282,24,43,22,47,39,32,5
1283,41,34,17,131,118,80,0
1284,3,2,09,140,2,1,6
1285,22,39,14,59,32,37,5
1286,23,6,21,131,33,11,3
1287,0,0,23,134,9,2,4
1288,3,0,02,29,4,1,5
1289,8,10,12,14,58,68,2
1290,28,15,13,49,60,31,1
1291,0,0,04,40,0,2,1
1292,2,0,00,12,5,7,2
1293,7,12,12,11,46,61,3
1294,2,8,00,138,17,12,5
1295,8,8,07,36,157,54,0
1296,20,15,22,49,15,30,2
1297,55,49,19,54,88,76,4
1298,0,0,03,76,5,10,0
1299,7,11,01,74,6,9,3
1300,8,16,17,3,42,94,4
1301,21,17,12,88,50,53,0
1302,11,7,22,9,32,37,1
1303,5,8,20,65,0,11,0
1304,0,5,12,125,1,3,6
1305,1,0,22,117,3,4,3
1306,22,9,22,98,26,11,3
1307,0,4,07,90,8,10,5
1308,74,62,18,75,125,95,6
1309,7,8,10,57,22,53,1
1310,1,1,10,143,0,5,3
1311,5,6,23,70,3,10,6
1312,0,3,04,18,0,2,0
1313,17,18,12,59,69,69,4
1314,31,21,21,21,36,22,5
1315,3,5,00,114,8,3,0
1316,17,21,16,91,87,150,4
1317,3,3,00,47,4,2,1
1318,0,0,23,101,0,2,0
1319,15,8,21,49,26,39,1
1320,58,48,12,139,65,48,5
1321,4,8,20,135,45,19,3
1322,1,1,02,129,4,1,2
1323,4,3,23,63,10,1,5
1324,0,0,08,119,2,1,2
1325,1,3,06,98,14,20,2
1326,0,1,06,16,19,7,5
1327,26,17,16,49,84,119,2
1328,15,19,08,113,127,268,4
1329,0,4,06,79,1,10,1
1330,6,1,22,86,11,8,2
1331,4,2,02,8,0,4,4
1332,19,18,14,129,8,19,0
1333,3,4,11,66,6,27,1
1334,7,4,07,43,27,7,6
1335,16,8,07,90,71,43,3
1336,11,19,00,114,16,8,6
1337,75,85,15,46,89,88,5
1338,13,25,22,53,75,47,0
1339,16,21,16,19,40,28,6
1340,7,12,23,10,11,5,3
1341,3,4,11,89,36,31,2
1342,7,13,09,111,32,175,2
1343,16,33,01,42,6,16,5
1344,8,15,15,57,70,39,2
1345,3,0,05,103,3,6,4
1346,5,3,13,62,9,18,3
1347,2,3,23,95,26,3,0
1348,2,0,00,31,1,1,0
1349,6,1,23,99,10,18,1
1350,85,61,16,54,84,129,4
1351,11,0,08,130,96,22,1
1352,20,32,13,41,21,32,0
1353,9,6,21,90,31,14,1
1354,1,5,18,83,8,9,5
1355,10,7,01,4,24,9,6
1356,27,13,18,24,32,100,1
1357,24,24,23,88,60,29,4
1358,0,5,08,140,3,30,2
1359,1,1,15,104,10,8,1
1360,6,4,10,5,43,11,2
1361,24,20,21,113,98,54,3
1362,0,0,16,100,11,3,0
1363,10,16,08,26,109,253,4
1364,14,14,20,49,19,14,6
1365,9,15,14,48,89,89,3
1366,6,3,18,135,66,36,4
1367,23,22,20,54,36,72,2
1368,68,49,16,53,194,77,0
1369,2,6,00,70,5,18,5
1370,24,17,15,133,32,30,5
1371,1,3,06,57,3,16,6
1372,2,0,19,107,4,2,4
1373,22,21,02,74,9,21,6
1374,0,0,16,118,1,1,6
1375,2,1,12,140,2,6,0
1376,7,8,08,55,14,18,6
1377,1,0,00,71,1,2,1
1378,14,22,12,30,25,31,6
1379,10,5,15,66,19,34,2
1380,29,24,16,50,85,199,1
1381,2,1,02,128,4,3,4
1382,0,0,19,34,12,8,2
1383,11,15,18,31,61,94,1
1384,17,7,15,78,52,12,3
1385,0,0,06,143,0,2,0
1386,0,0,06,15,3,1,3
1387,1,1,23,102,6,7,5
1388,14,7,19,95,94,41,0
1389,10,14,12,93,5,5,5
1390,0,1,12,144,8,5,2
1391,2,7,12,138,6,9,4
1392,3,4,23,4,9,12,0
1393,2,2,15,124,4,3,6
1394,124,122,11,36,107,67,6
1395,11,7,09,20,68,118,1
1396,7,8,14,8,9,12,2
1397,12,14,10,29,14,6,6
1398,34,19,18,88,188,83,2
1399,3,3,10,110,5,4,3
1400,13,30,10,21,56,58,3
1401,2,0,01,114,1,1,2
1402,8,15,09,111,47,143,3
1403,13,10,15,29,9,16,4
1404,14,4,18,87,114,43,0
1405,0,0,21,116,5,6,2
1406,21,45,13,17,49,54,5
1407,2,1,06,47,30,73,1
1408,94,90,14,6,71,61,6
1409,11,15,16,95,82,42,1
1410,9,4,19,71,49,24,2
1411,28,23,13,50,73,65,2
1412,28,39,12,55,53,72,1
1413,16,24,21,32,34,27,6
1414,39,34,15,33,95,99,3
1415,5,0,07,10,64,4,4
1416,2,2,21,27,31,11,2
1417,4,0,23,143,6,3,2
1418,3,0,06,20,12,58,0
1419,4,9,06,98,19,53,3
1420,3,4,10,57,29,62,4
1421,4,5,08,5,44,26,0
1422,1,0,23,11,4,6,0
1423,4,5,19,143,7,7,5
1424,4,1,15,34,5,12,0
1425,1,3,20,122,3,3,4
1426,274,311,16,74,111,112,5
1427,14,12,23,55,19,54,1
1428,3,0,17,145,6,2,5
1429,18,8,09,26,40,44,6
1430,9,9,21,139,35,50,3
1431,1,1,00,4,7,6,2
1432,4,9,00,114,7,7,5
1433,0,0,05,127,2,14,1
1434,4,14,17,7,37,174,1
1435,14,26,18,63,98,32,2
1436,18,10,19,50,73,85,1
1437,16,1,07,84,153,5,3
1438,5,0,21,110,8,2,2
1439,14,12,16,57,95,57,3
1440,2,0,01,137,6,6,0
1441,1,3,22,138,17,6,6
1442,10,3,07,90,69,38,0
1443,1,3,07,106,0,9,3
1444,19,28,13,49,43,27,4
1445,89,77,13,73,55,36,6
1446,10,3,19,126,13,10,6
1447,2,3,11,122,4,2,5
1448,115,129,17,44,32,32,5
1449,2,1,00,18,18,1,5
1450,22,15,20,91,90,103,3
1451,4,4,01,74,7,11,2
1452,0,0,03,72,0,4,5
1453,8,16,09,79,15,47,5
1454,19,22,12,76,56,67,1
1455,5,4,14,79,26,24,1
1456,1,2,07,40,2,16,5
1457,61,36,17,55,177,172,2
1458,2,0,06,102,16,4,5
1459,7,1,21,102,43,23,2
1460,4,21,14,7,22,14,0
1461,0,0,02,17,3,2,0
1462,0,0,04,128,0,2,0
1463,63,59,14,52,79,63,4
1464,1,4,12,77,7,13,4
1465,17,9,11,39,43,64,0
1466,15,17,11,137,45,37,5
1467,0,0,04,10,1,1,3
1468,11,7,14,34,6,8,5
1469,0,3,05,4,4,9,1
1470,9,1,23,19,18,13,3
1471,0,1,02,112,0,1,2
1472,81,94,19,58,62,77,6
1473,21,17,13,10,80,34,1
1474,19,22,22,55,29,47,6
1475,35,20,12,50,74,62,3
1476,4,1,18,141,33,5,3
1477,24,26,19,45,83,78,4
1478,29,35,17,10,58,86,4
1479,40,40,18,32,76,46,6
1480,29,30,11,24,17,7,5
1481,20,4,20,88,88,28,0
1482,12,18,22,16,50,37,4
1483,7,16,18,129,36,27,1
1484,1,3,07,69,3,25,5
1485,4,7,12,110,5,3,5
1486,13,20,10,48,95,39,1
1487,3,3,01,81,2,7,4
1488,46,35,17,40,295,141,3
1489,0,1,04,41,3,1,2
1490,10,16,12,32,75,83,4
1491,9,7,00,9,14,9,3
1492,18,36,16,64,59,327,4
1493,36,15,17,78,94,33,4
1494,1,2,13,142,11,9,6
1495,7,24,21,6,61,31,0
1496,0,0,02,21,2,2,2
1497,11,7,19,87,40,39,6
1498,0,16,08,126,7,139,2
1499,9,8,15,26,79,29,1
1500,14,17,12,39,49,51,0
1501,17,19,16,10,45,141,2
1502,1,1,05,12,3,9,1
1503,6,0,18,34,18,14,3
1504,7,6,07,128,199,23,0
1505,1,2,22,93,0,1,2
1506,1,0,18,124,3,4,2
1507,0,1,04,67,6,7,2
1508,0,2,07,104,5,25,3
1509,6,10,20,86,6,9,5
1510,5,1,23,135,12,8,4
1511,58,41,10,58,18,32,0
1512,63,56,11,68,78,103,5
1513,0,0,00,121,0,1,6
1514,6,3,21,63,17,7,3
1515,6,8,22,76,38,28,0
1516,32,43,16,4,68,66,6
1517,6,6,19,129,28,21,1
1518,117,97,18,47,79,55,6
1519,11,2,09,112,178,86,2
1520,19,31,01,81,7,21,5
1521,13,12,15,48,52,134,2
1522,48,91,17,55,72,74,6
1523,0,0,23,34,0,1,6
1524,12,8,13,39,53,47,3
1525,2,10,23,25,19,9,2
1526,37,45,18,20,92,83,4
1527,7,8,00,22,1,28,0
1528,3,0,00,83,3,3,5
1529,21,28,17,64,65,602,0
1530,21,11,17,79,162,42,0
1531,155,200,18,74,132,110,5
1532,3,17,12,132,26,14,6
1533,124,124,12,47,104,106,5
1534,10,4,23,65,1,2,4
1535,2,4,08,93,11,4,5
1536,5,4,07,21,153,94,1
1537,4,5,06,6,34,94,2
1538,3,8,10,26,42,57,2
1539,2,12,14,126,14,7,3
1540,12,11,18,71,70,19,3
1541,3,2,03,16,2,4,5
1542,24,23,20,40,45,18,6
1543,5,9,14,63,22,16,3
1544,0,1,05,52,6,25,0
1545,0,2,21,143,3,4,5
1546,8,11,20,65,11,16,2
1547,2,0,05,54,1,1,5
1548,19,17,11,55,53,59,4
1549,0,1,03,70,0,1,3
1550,76,92,15,114,30,46,5
1551,9,4,20,25,62,31,1
1552,5,6,19,144,8,10,5
1553,49,53,11,75,62,64,0
1554,14,4,02,69,4,1,6
1555,29,67,16,111,24,24,6
1556,8,11,18,116,9,2,6
1557,14,6,18,138,24,20,6
1558,35,25,10,22,74,49,5
1559,3,2,15,93,8,2,2
1560,1,1,03,40,3,2,5
1561,4,1,23,133,12,3,6
1562,63,48,19,53,252,172,2
1563,16,9,19,31,38,66,3
1564,5,2,13,63,16,17,2
1565,16,7,18,127,49,14,4
1566,38,43,19,53,192,169,4
1567,0,0,06,134,8,12,0
1568,1,4,13,77,1,6,0
1569,4,7,08,115,64,67,0
1570,10,8,19,86,38,18,0
1571,47,71,12,68,97,115,5
1572,1,3,08,142,7,25,0
1573,3,0,23,29,4,3,0
1574,1,0,15,119,2,4,6
1575,0,0,03,6,0,1,1
1576,14,12,21,21,47,55,3
1577,11,4,09,11,131,31,1
1578,27,34,14,84,36,77,3
1579,0,0,06,99,31,27,4
1580,16,13,10,44,29,17,3
1581,0,6,01,59,1,2,0
1582,5,4,09,102,76,68,3
1583,50,59,15,20,84,44,4
1584,1,3,13,135,10,18,4
1585,0,3,04,53,8,10,2
1586,21,26,18,32,111,141,0
1587,33,45,13,26,78,81,5
1588,3,3,11,92,4,3,3
1589,0,0,08,83,4,1,6
1590,9,9,10,7,37,14,2
1591,7,4,06,36,84,24,1
1592,8,7,20,14,11,48,4
1593,4,2,02,76,6,2,1
1594,18,5,16,86,77,29,1
1595,17,9,19,78,81,26,2
1596,26,31,13,73,71,58,2
1597,2,8,12,62,20,23,1
1598,10,13,21,25,33,21,6
1599,64,58,15,42,81,85,3
1600,2,2,07,115,29,45,4
1601,100,56,11,74,114,58,3
1602,0,0,06,107,0,2,3
1603,0,0,10,34,6,5,4
1604,4,5,08,12,56,75,0
1605,0,1,02,11,0,1,3
1606,12,18,15,57,74,48,0
1607,23,18,14,12,11,9,6
1608,2,1,23,96,22,18,0
1609,35,25,10,80,93,30,5
1610,14,14,09,3,10,9,6
1611,5,3,11,120,1,2,6
1612,3,1,00,19,12,10,2
1613,12,8,09,112,180,113,1
1614,0,0,04,39,0,3,1
1615,53,71,17,128,61,106,5
1616,16,35,17,24,57,276,1
1617,22,17,18,4,181,60,2
1618,11,9,19,59,45,61,1
1619,24,32,14,89,34,31,6
1620,29,16,16,32,94,99,3
1621,9,3,22,129,12,11,6
1622,35,33,12,128,186,114,3
1623,24,26,11,64,68,29,5
1624,1,1,07,83,5,3,0
1625,0,4,05,99,13,9,3
1626,22,27,19,90,34,26,5
1627,0,2,05,46,2,8,6
1628,83,75,17,21,65,90,5
1629,0,0,02,43,0,2,1
1630,28,25,20,76,98,74,3
1631,6,4,01,67,24,21,2
1632,21,8,08,70,203,38,1
1633,33,31,16,79,53,49,5
1634,5,7,12,83,9,9,1
1635,38,19,14,70,39,40,1
1636,5,13,17,62,48,123,2
1637,0,1,10,34,4,4,5
1638,4,4,21,127,17,9,2
1639,0,1,06,72,46,3,0
1640,5,17,10,133,25,50,4
1641,20,3,23,65,0,3,5
1642,24,25,13,99,76,93,2
1643,5,13,17,29,19,18,6
1644,20,21,11,46,69,67,0
1645,0,1,05,133,0,4,0
1646,62,84,14,45,45,50,5
1647,35,49,16,55,101,75,0
1648,1,1,05,19,3,9,1
1649,40,75,17,84,55,49,6
1650,1,0,21,63,14,17,0
1651,10,3,23,71,13,11,5
1652,8,19,12,24,35,24,2
1653,6,3,13,3,30,24,1
1654,6,4,15,140,5,2,1
1655,16,9,22,46,26,27,6
1656,59,85,13,22,56,62,6
1657,8,3,07,54,50,56,0
1658,0,0,05,132,1,13,3
1659,6,0,13,93,6,4,4
1660,58,62,19,36,82,117,4
1661,8,3,15,86,22,14,1
1662,66,73,17,53,270,178,4
1663,2,0,06,14,69,4,1
1664,1,1,11,134,4,4,0
1665,1,2,22,27,17,4,1
1666,12,3,20,87,49,24,0
1667,10,6,22,27,15,11,4
1668,2,15,22,80,29,63,3
1669,5,6,07,76,11,24,5
1670,0,0,04,3,0,1,3
1671,25,26,10,75,77,81,1
1672,3,5,10,135,13,37,1
1673,21,26,11,128,141,109,3
1674,28,29,17,17,75,74,3
1675,3,2,22,112,6,7,5
1676,7,12,11,66,16,26,0
1677,13,15,12,41,33,40,4
1678,10,28,21,7,2,5,5
1679,34,20,16,73,46,77,4
1680,0,2,11,143,2,8,0
1681,0,0,05,107,0,1,6
1682,1,11,10,8,6,15,4
1683,0,8,18,110,20,22,3
1684,4,6,02,44,1,1,2
1685,13,13,12,99,89,102,2
1686,61,71,13,81,73,55,6
1687,6,8,15,19,25,17,1
